X,Y
2139,70.660
2140,70.212
2141,67.810
2142,68.326
2143,70.024
2144,65.088
2145,63.296
2146,65.014
2147,65.248
2148,65.237
2149,67.479
2150,65.239
2151,68.012
2152,69.006
2153,66.861
2154,68.627
2155,68.881
2156,72.597
2157,69.014
2158,70.192
2159,76.809
2160,78.123
2161,77.706
2162,81.629
2163,69.996
2164,76.252
2165,83.978
2166,81.220
2167,83.243
2168,87.389
2169,87.344
2170,84.983
2171,85.413
2172,78.692
2173,82.351
2174,86.450
2175,85.924
2176,92.931
2177,91.303
2178,94.849
2179,95.062
2180,95.292
2181,104.679
2182,102.381
2183,103.670
2184,99.935
2185,106.897
2186,111.821
2187,118.936
2188,117.686
2189,124.209
2190,121.558
2191,123.229
2192,131.105
2193,129.563
2194,141.941
2195,146.321
2196,162.330
2197,156.897
2198,163.857
2199,183.508
2200,181.245
2201,187.548
2202,190.894
2203,197.861
2204,217.358
2205,214.800
2206,221.614
2207,234.359
2208,241.214
2209,240.214
2210,243.464
2211,253.327
2212,250.150
2213,245.905
2214,246.698
2215,240.670
2216,252.482
2217,250.834
2218,230.591
2219,231.172
2220,219.701
2221,253.418
2222,221.837
2223,211.749
2224,197.367
2225,190.221
2226,181.439
2227,182.308
2228,168.268
2229,163.217
2230,158.042
2231,155.977
2232,145.722
2233,149.262
2234,147.281
2235,146.077
2236,140.171
2237,138.986
2238,139.262
2239,149.351
2240,149.605
2241,143.494
2242,146.412
2243,139.753
2244,147.365
2245,157.301
2246,156.975
2247,170.837
2248,173.603
2249,174.240
2250,172.051
2251,187.800
2252,203.886
2253,212.670
2254,216.762
2255,238.806
2256,247.741
2257,249.575
2258,260.859
2259,287.540
2260,300.380
2261,307.079
2262,308.405
2263,338.368
2264,352.578
2265,379.101
2266,372.869
2267,392.422
2268,404.117
2269,411.546
2270,424.031
2271,407.839
2272,410.478
2273,420.851
2274,422.235
2275,407.305
2276,414.560
2277,410.453
2278,388.771
2279,379.456
2280,358.499
2281,344.833
2282,333.484
2283,320.938
2284,293.495
2285,291.581
2286,267.314
2287,251.816
2288,236.635
2289,228.167
2290,224.516
2291,208.031
2292,196.322
2293,182.493
2294,176.378
2295,168.277
2296,173.681
2297,148.764
2298,158.120
2299,147.796
2300,146.149
2301,139.826
2302,140.474
2303,137.882
2304,126.766
2305,127.056
2306,125.586
2307,128.080
2308,124.190
2309,115.182
2310,115.011
2311,115.626
2312,116.898
2313,116.403
2314,105.997
2315,96.270
2316,115.740
2317,106.912
2318,98.588
2319,102.391
2320,99.206
2321,102.668
2322,103.484
2323,101.751
2324,88.300
2325,93.637
2326,92.426
2327,88.156
2328,99.657
2329,90.757
2330,84.228
2331,78.300
2332,80.472
2333,78.656
2334,76.816
2335,73.317
2336,74.720
2337,77.987
2338,78.366
2339,75.802
2340,75.663
2341,69.865
2342,71.993
2343,74.056
2344,75.385
2345,77.806
2346,80.187
2347,79.085
2348,70.156
2349,68.383
2350,73.112
2351,70.780
2352,67.085
2353,68.667
2354,74.431
2355,67.228
2356,69.633
2357,71.871
2358,69.262
2359,66.918
2360,64.815
2361,67.007
2362,74.860
2363,67.528
2364,67.220
2365,61.853
2366,69.692
2367,66.352
2368,69.468
2369,70.770
2370,66.410
2371,74.054
2372,70.395
2373,67.657
2374,69.099
2375,71.096
2376,74.697
2377,70.579
2378,70.632
2379,68.493
2380,70.583
2381,74.597
2382,74.251
2383,80.285
2384,74.036
2385,73.484
2386,71.282
2387,75.303
2388,77.271
2389,69.461
2390,86.017
2391,81.197
2392,77.981
2393,81.588
2394,88.588
2395,84.245
2396,87.351
2397,94.434
2398,96.074
2399,94.462
2400,95.814
2401,94.638
2402,107.042
2403,112.927
2404,121.010
2405,118.696
2406,128.115
2407,138.962
2408,141.139
2409,153.469
2410,158.349
2411,164.216
2412,168.011
2413,180.922
2414,195.952
2415,214.650
2416,213.195
2417,229.038
2418,237.421
2419,242.627
2420,234.359
2421,247.377
2422,254.070
2423,241.017
2424,233.161
2425,235.765
2426,217.444
2427,219.092
2428,214.384
2429,193.782
2430,185.131
2431,177.664
2432,178.570
2433,167.967
2434,162.456
2435,147.367
2436,145.874
2437,147.677
2438,139.746
2439,134.283
2440,135.735
2441,131.877
2442,140.198
2443,129.213
2444,146.655
2445,145.677
2446,150.189
2447,154.491
2448,157.016
2449,158.053
2450,176.617
2451,186.296
2452,199.384
2453,209.310
2454,228.510
2455,237.737
2456,254.596
2457,271.762
2458,300.687
2459,326.401
2460,337.180
2461,348.111
2462,372.329
2463,392.237
2464,403.550
2465,415.079
2466,413.143
2467,433.635
2468,437.338
2469,424.216
2470,417.512
2471,413.334
2472,396.342
2473,368.597
2474,343.551
2475,330.310
2476,315.495
2477,293.045
2478,269.243
2479,250.843
2480,237.817
2481,226.562
2482,206.330
2483,187.960
2484,190.820
2485,171.474
2486,149.939
2487,150.298
2488,147.582
2489,135.089
2490,123.224
2491,113.449
2492,108.988
2493,111.989
2494,112.152
2495,110.439
2496,100.386
2497,106.873
2498,103.047
2499,100.478
2500,101.469
2501,90.974
2502,90.541
2503,97.440
2504,93.152
2505,84.304
2506,82.607
2507,85.854
2508,75.490
2509,81.429
2510,81.882
2511,78.115
2512,75.907
2513,77.435
2514,71.917
2515,75.206
2516,74.139
2517,77.124
2518,74.206
2519,72.541
2520,70.975
2521,71.292
2522,72.673
2523,65.263
2524,65.849
2525,72.271
2526,74.355
2527,76.515
2528,70.470
2529,74.563
2530,76.824
2531,72.453
2532,78.244
2533,76.343
2534,78.088
2535,63.723
2536,73.768
2537,76.794
2538,81.182
2539,75.346
2540,73.138
2541,73.594
2542,82.923
2543,72.731
2544,75.819
2545,82.246
2546,75.977
2547,87.295
2548,80.226
2549,80.004
2550,76.836
2551,77.340
2552,79.204
2553,80.589
2554,86.803
2555,84.610
2556,81.213
2557,77.798
2558,77.470
2559,82.747
2560,82.795
2561,83.742
2562,80.839
2563,73.899
2564,76.486
2565,85.634
2566,100.894
2567,91.352
2568,94.032
2569,97.078
2570,107.071
2571,115.719
2572,120.002
2573,119.669
2574,122.537
2575,121.146
2576,132.625
2577,149.167
2578,150.774
2579,166.730
2580,177.672
2581,179.256
2582,203.066
2583,221.879
2584,230.289
2585,237.011
2586,240.790
2587,241.643
2588,245.594
2589,251.962
2590,230.479
2591,229.231
2592,229.566
2593,213.604
2594,200.103
2595,194.095
2596,185.905
2597,176.818
2598,162.892
2599,159.008
2600,148.719
2601,141.966
2602,150.795
2603,147.991
2604,147.460
2605,143.021
2606,140.524
2607,145.799
2608,147.058
2609,150.885
2610,157.545
2611,165.385
2612,173.745
2613,181.638
2614,192.631
2615,211.560
2616,227.768
2617,250.763
2618,264.249
2619,281.708
2620,307.496
2621,331.369
2622,346.406
2623,344.144
2624,370.526
2625,347.062
2626,347.841
2627,366.387
2628,348.301
2629,337.276
2630,313.071
2631,306.880
2632,276.127
2633,253.116
2634,242.583
2635,228.381
2636,211.619
2637,196.713
2638,172.537
2639,165.650
2640,156.077
2641,143.480
2642,134.745
2643,130.544
2644,125.198
2645,120.517
2646,109.963
2647,100.304
2648,102.998
2649,102.770
2650,104.811
2651,95.412
2652,94.702
2653,93.115
2654,88.455
2655,88.719
2656,90.083
2657,97.061
2658,96.770
2659,96.396
2660,97.971
2661,95.081
2662,90.715
2663,97.799
2664,92.401
2665,93.526
2666,93.418
2667,79.809
2668,85.664
2669,84.388
2670,84.668
2671,83.912
2672,80.346
2673,73.663
2674,82.038
2675,75.745
2676,67.654
2677,74.967
2678,65.354
2679,61.794
2680,61.083
2681,60.322
2682,62.009
2683,63.997
2684,60.377
2685,67.307
2686,59.905
2687,60.309
2688,59.181
2689,56.635
2690,62.704
2691,63.828
2692,64.425
2693,61.029
2694,55.739
2695,56.430
2696,58.258
2697,53.539
2698,54.150
2699,56.161
2700,57.251
2701,61.474
2702,54.790
2703,57.569
2704,59.880
2705,59.997
2706,62.014
2707,59.118
2708,63.680
2709,65.023
2710,65.623
2711,64.909
2712,66.716
2713,60.437
2714,60.742
2715,67.116
2716,79.573
2717,74.099
2718,77.407
2719,81.509
2720,97.654
2721,95.351
2722,106.113
2723,112.234
2724,118.680
2725,125.557
2726,124.022
2727,128.709
2728,133.107
2729,125.379
2730,124.640
2731,123.258
2732,110.274
2733,110.819
2734,108.094
2735,91.801
2736,93.208
2737,91.563
2738,91.914
2739,85.120
2740,85.591
2741,82.466
2742,80.710
2743,83.256
2744,81.507
2745,77.683
2746,79.666
2747,87.208
2748,88.228
2749,95.919
2750,103.524
2751,106.349
2752,114.459
2753,125.777
2754,125.236
2755,127.066
2756,153.335
2757,157.769
2758,162.539
2759,170.006
2760,174.949
2761,176.507
2762,184.962
2763,180.773
2764,169.201
2765,167.340
2766,166.907
2767,158.829
2768,143.974
2769,144.773
2770,133.413
2771,120.939
2772,116.557
2773,107.184
2774,108.256
2775,109.670
2776,105.942
2777,94.611
2778,90.813
2779,88.506
2780,86.141
2781,87.724
2782,83.372
2783,83.030
2784,80.035
2785,76.053
2786,69.487
2787,77.002
2788,74.555
2789,78.000
