X,Y
902,112.192
903,115.424
904,113.882
905,114.696
906,107.669
907,107.369
908,114.133
909,115.729
910,108.829
911,108.851
912,110.198
913,112.347
914,114.738
915,120.059
916,118.585
917,120.708
918,122.747
919,119.564
920,117.043
921,128.914
922,132.229
923,145.311
924,144.930
925,142.641
926,140.551
927,159.564
928,168.814
929,165.234
930,160.156
931,168.340
932,168.562
933,167.554
934,172.453
935,183.825
936,185.878
937,179.866
938,181.805
939,184.394
940,177.167
941,179.547
942,178.600
943,178.727
944,171.899
945,183.009
946,175.073
947,169.599
948,167.850
949,161.602
950,158.793
951,159.811
952,153.272
953,154.435
954,146.508
955,148.858
956,144.989
957,142.467
958,148.973
959,147.493
960,141.256
961,137.576
962,140.041
963,141.618
964,140.553
965,131.938
966,136.523
967,133.829
968,132.193
969,141.907
970,142.678
971,128.093
972,140.486
973,133.371
974,130.468
975,128.622
976,121.399
977,124.480
978,125.037
979,126.668
980,124.423
981,121.044
982,121.083
983,112.475
984,107.243
985,115.236
986,109.831
987,106.014
988,103.143
989,107.444
990,111.312
991,110.628
992,105.385
993,108.406
994,107.235
995,106.141
996,107.672
997,108.994
998,109.632
999,113.015
1000,116.587
1001,127.035
1002,117.270
1003,123.211
1004,124.135
1005,116.145
1006,129.973
1007,119.868
1008,124.028
1009,140.754
1010,139.786
1011,133.935
1012,123.485
1013,129.984
1014,132.365
1015,129.210
1016,126.392
1017,126.032
1018,123.729
1019,133.319
1020,132.343
1021,128.656
1022,128.707
1023,135.840
1024,126.230
1025,126.589
1026,124.311
1027,137.017
1028,133.731
1029,134.560
1030,134.467
1031,134.891
1032,135.635
1033,134.527
1034,140.391
1035,147.347
1036,140.806
1037,143.980
1038,146.630
1039,150.247
1040,146.684
1041,142.832
1042,152.076
1043,152.412
1044,147.161
1045,153.271
1046,154.900
1047,148.066
1048,152.524
1049,152.418
1050,147.900
1051,153.382
1052,149.101
1053,144.307
1054,142.397
1055,145.829
1056,153.198
1057,141.550
1058,137.417
1059,132.415
1060,128.418
1061,133.988
1062,133.332
1063,129.921
1064,137.150
1065,137.109
1066,135.057
1067,129.533
1068,128.159
1069,132.198
1070,138.439
1071,130.508
1072,128.076
1073,128.231
1074,130.410
1075,133.706
1076,132.934
1077,143.175
1078,144.207
1079,145.162
1080,135.887
1081,131.352
1082,134.287
1083,136.904
1084,138.262
1085,141.525
1086,137.435
1087,142.159
1088,144.389
1089,140.954
1090,140.526
1091,136.000
1092,137.595
1093,141.096
1094,148.620
1095,146.578
1096,144.464
1097,138.501
1098,126.453
1099,142.993
1100,148.768
1101,144.402
1102,146.049
1103,146.047
1104,132.231
1105,139.565
1106,150.222
1107,144.686
1108,138.229
1109,142.603
1110,149.471
1111,157.944
1112,143.710
1113,145.232
1114,153.708
1115,144.493
1116,151.937
1117,148.864
1118,145.418
1119,151.960
1120,154.269
1121,157.988
1122,157.203
1123,151.250
1124,150.901
1125,156.882
1126,155.523
1127,153.084
1128,160.468
1129,160.480
1130,155.756
1131,157.834
1132,165.527
1133,156.053
1134,156.007
1135,160.826
1136,165.932
1137,165.385
1138,167.626
1139,169.239
1140,165.240
1141,167.019
1142,156.485
1143,152.592
1144,155.810
1145,154.533
1146,154.327
1147,157.549
1148,160.347
1149,167.162
1150,167.398
1151,160.196
1152,163.967
1153,164.269
1154,158.007
1155,163.960
1156,160.217
1157,163.449
1158,169.974
1159,162.251
1160,165.477
1161,174.687
1162,166.868
1163,164.373
1164,161.966
1165,175.356
1166,173.843
1167,170.587
1168,162.509
1169,164.475
1170,166.558
1171,166.690
1172,181.477
1173,177.435
1174,174.543
1175,171.206
1176,183.582
1177,177.413
1178,168.099
1179,172.063
1180,173.024
1181,166.109
1182,165.443
1183,172.915
1184,167.741
1185,157.190
1186,169.401
1187,168.303
1188,162.458
1189,167.760
1190,172.305
1191,171.879
1192,153.836
1193,158.323
1194,168.986
1195,164.235
1196,171.341
1197,175.708
1198,166.541
1199,165.336
1200,160.506
1201,168.576
1202,158.574
1203,164.743
1204,170.932
1205,169.738
1206,165.882
1207,159.070
1208,150.675
1209,152.518
1210,160.937
1211,166.241
1212,148.509
1213,156.536
1214,148.988
1215,147.076
1216,163.734
1217,158.960
1218,161.356
1219,147.679
1220,141.663
1221,142.549
1222,144.654
1223,147.068
1224,142.715
1225,135.091
1226,134.882
1227,130.332
1228,136.482
1229,125.620
1230,136.455
1231,134.876
1232,133.348
1233,124.797
1234,126.512
1235,131.567
1236,130.467
1237,129.873
1238,126.140
1239,128.525
1240,124.392
1241,117.001
1242,110.370
1243,121.702
1244,130.507
1245,123.862
1246,121.423
1247,120.917
1248,126.736
1249,130.841
1250,133.831
1251,123.466
1252,121.423
1253,117.425
1254,122.454
1255,121.562
1256,111.331
1257,118.330
1258,114.275
1259,118.127
1260,110.098
1261,107.068
1262,109.796
1263,112.320
1264,111.388
1265,111.244
1266,104.826
1267,107.086
1268,104.420
1269,110.731
1270,100.496
1271,103.765
1272,99.064
1273,106.623
1274,106.767
1275,102.903
1276,104.427
1277,100.869
1278,100.735
1279,108.229
1280,107.704
1281,106.325
1282,107.319
1283,107.104
1284,97.453
1285,100.180
1286,102.124
1287,106.427
1288,109.608
1289,108.458
1290,102.805
1291,106.850
1292,112.367
1293,112.183
1294,110.744
1295,104.248
1296,103.613
1297,111.502
1298,106.494
1299,106.819
1300,104.986
1301,114.114
1302,107.054
1303,102.896
1304,111.966
1305,106.978
1306,102.893
1307,106.674
1308,104.555
1309,97.682
1310,99.078
1311,98.324
1312,105.004
1313,100.014
1314,101.679
1315,96.011
1316,94.579
1317,88.856
1318,99.397
1319,91.849
1320,92.437
1321,88.000
1322,92.368
1323,97.776
1324,96.676
1325,92.899
1326,90.437
1327,89.125
1328,91.150
1329,92.694
1330,99.946
1331,98.813
1332,98.888
1333,98.130
1334,100.877
1335,97.781
1336,95.588
1337,96.392
1338,93.034
1339,96.164
1340,97.740
1341,95.687
1342,85.204
1343,96.062
1344,98.583
1345,98.481
1346,100.142
1347,96.075
1348,98.274
1349,100.460
1350,101.602
1351,103.296
1352,106.352
1353,96.898
1354,97.952
1355,104.890
1356,96.370
1357,92.049
1358,91.117
1359,102.873
1360,96.280
1361,93.754
1362,88.875
1363,102.027
1364,99.192
1365,95.865
1366,96.655
1367,97.903
1368,101.074
1369,94.568
1370,97.209
1371,104.228
1372,104.625
1373,96.020
1374,95.888
1375,96.031
1376,105.587
1377,108.423
1378,113.831
1379,112.950
1380,105.154
1381,105.667
1382,108.929
1383,114.349
1384,115.659
1385,109.103
1386,119.302
1387,112.292
1388,122.829
1389,181.638
1390,127.590
1391,116.941
1392,120.489
1393,119.617
1394,114.565
1395,123.588
1396,116.349
1397,113.536
1398,118.233
1399,118.048
1400,113.106
1401,114.261
1402,120.592
1403,125.001
1404,124.224
1405,118.631
1406,123.922
1407,118.339
1408,121.045
1409,118.962
1410,117.556
1411,120.381
1412,120.803
1413,122.212
1414,130.416
1415,121.576
1416,121.554
1417,125.728
1418,126.950
1419,122.346
1420,126.493
1421,118.170
1422,123.694
1423,128.734
1424,133.410
1425,124.884
1426,131.187
1427,140.722
1428,135.247
1429,140.653
1430,140.072
1431,148.861
1432,143.994
1433,138.166
1434,141.137
1435,136.804
1436,142.261
1437,145.855
1438,145.473
1439,142.273
1440,136.075
1441,138.920
1442,150.600
1443,144.171
1444,135.388
1445,141.123
1446,137.648
1447,142.261
1448,134.750
1449,139.241
1450,141.974
1451,139.901
1452,143.011
1453,143.298
1454,139.169
1455,141.775
1456,137.773
1457,145.806
1458,144.850
1459,148.044
1460,148.825
1461,147.426
1462,151.017
1463,146.319
1464,145.767
1465,147.046
1466,157.741
1467,151.078
1468,153.254
1469,153.307
1470,153.180
1471,158.522
1472,158.778
1473,163.949
1474,166.397
1475,167.798
1476,166.961
1477,165.780
1478,164.010
1479,164.232
1480,178.378
1481,177.215
1482,176.857
1483,174.737
1484,166.558
1485,164.116
1486,173.446
1487,173.752
1488,165.571
1489,159.638
1490,162.610
1491,163.269
1492,166.579
1493,165.398
1494,161.173
1495,156.995
1496,163.531
1497,160.649
1498,160.217
1499,154.006
1500,160.438
1501,160.244
1502,156.361
1503,151.998
1504,149.966
1505,152.503
1506,151.857
1507,155.990
1508,156.205
1509,158.919
1510,155.627
1511,155.199
1512,162.186
1513,158.283
1514,157.672
1515,148.450
1516,147.075
1517,146.178
1518,155.692
1519,143.359
1520,151.010
1521,158.167
1522,150.813
1523,144.991
1524,151.512
1525,148.212
1526,145.874
1527,143.879
1528,135.180
1529,139.108
1530,142.153
1531,146.882
1532,141.598
1533,149.128
1534,134.499
1535,128.565
1536,138.841
1537,127.365
1538,132.230
1539,132.526
1540,125.399
1541,126.686
1542,131.711
1543,127.517
1544,132.976
1545,140.119
1546,129.543
1547,126.422
1548,131.991
1549,130.116
1550,124.373
1551,128.101
1552,125.265
1553,127.089
1554,132.299
1555,130.115
1556,131.402
1557,131.358
1558,127.837
1559,121.784
1560,130.846
1561,134.236
1562,122.763
1563,124.305
1564,132.580
1565,136.896
1566,132.066
1567,141.021
1568,130.107
1569,131.559
1570,126.390
1571,130.878
1572,123.776
1573,131.363
1574,134.337
1575,131.653
1576,141.705
1577,142.216
1578,138.286
1579,122.526
1580,124.281
1581,129.419
1582,143.179
1583,131.630
1584,135.700
1585,140.973
1586,131.309
1587,138.154
1588,143.201
1589,144.121
1590,136.794
1591,135.093
1592,136.028
1593,133.961
1594,135.359
1595,137.426
1596,137.838
1597,134.489
1598,138.719
1599,134.911
1600,140.928
1601,137.592
1602,137.555
1603,127.795
1604,134.143
1605,138.826
1606,145.427
1607,145.086
1608,147.596
1609,156.876
1610,151.017
1611,150.279
1612,148.720
1613,152.950
1614,152.138
1615,155.707
1616,154.518
1617,156.731
1618,155.735
1619,150.178
1620,159.410
1621,155.749
1622,156.512
1623,167.179
1624,158.966
1625,155.144
1626,148.736
1627,161.518
1628,151.756
1629,146.886
1630,139.637
1631,145.839
1632,136.720
1633,127.715
1634,139.094
1635,138.948
1636,128.913
1637,132.944
1638,126.754
1639,119.411
1640,120.358
1641,124.486
1642,117.215
1643,110.539
1644,120.061
1645,113.770
1646,113.135
1647,116.041
1648,109.527
1649,110.246
1650,114.125
1651,106.750
1652,104.202
1653,110.733
1654,106.349
1655,108.463
1656,104.709
1657,97.884
1658,95.734
1659,97.144
1660,97.717
1661,103.251
1662,99.201
1663,100.928
1664,112.544
1665,104.124
1666,96.982
1667,84.502
1668,106.709
1669,99.374
1670,102.293
1671,103.744
1672,104.007
1673,104.478
1674,102.055
1675,101.122
1676,104.804
1677,108.777
1678,93.427
1679,107.107
1680,110.452
1681,115.959
1682,112.379
1683,115.685
1684,115.117
1685,113.017
1686,116.967
1687,116.614
1688,116.609
1689,121.485
1690,116.354
1691,110.847
1692,124.981
1693,118.242
1694,118.909
1695,129.337
1696,122.161
1697,126.332
1698,117.524
1699,119.022
1700,115.397
1701,123.727
1702,127.389
1703,133.794
1704,129.906
1705,123.478
1706,130.934
1707,131.334
1708,135.822
1709,138.803
1710,138.958
1711,145.894
1712,157.850
1713,152.927
1714,151.651
1715,146.620
1716,157.400
1717,157.534
1718,154.978
1719,155.982
1720,154.291
1721,158.242
1722,158.645
1723,156.321
1724,157.620
1725,149.380
1726,155.758
1727,152.878
1728,152.309
1729,155.198
1730,149.697
1731,147.295
1732,140.518
1733,138.002
1734,134.155
1735,129.914
1736,125.272
1737,119.167
1738,113.160
1739,122.975
1740,103.621
1741,106.514
1742,110.900
1743,95.876
1744,104.347
1745,97.962
1746,85.769
1747,97.466
1748,95.871
1749,91.706
1750,90.586
1751,89.283
1752,81.435
1753,80.693
1754,83.741
1755,81.199
1756,73.435
1757,73.224
1758,72.461
1759,68.826
1760,65.306
1761,67.407
1762,61.159
1763,66.920
1764,65.271
1765,61.851
1766,62.482
1767,62.268
1768,62.240
1769,63.931
1770,60.626
1771,61.204
1772,59.452
1773,60.879
1774,65.152
1775,58.585
1776,54.306
1777,54.742
1778,59.211
1779,61.083
1780,55.622
1781,57.211
1782,60.957
1783,55.518
1784,51.720
1785,55.899
1786,57.655
1787,58.245
1788,57.094
1789,56.259
1790,54.880
1791,58.507
1792,54.830
1793,56.930
1794,62.137
1795,59.332
1796,54.733
1797,54.324
1798,60.876
1799,58.387
1800,60.840
1801,61.759
1802,61.382
1803,56.260
1804,55.530
1805,57.386
1806,59.568
1807,63.194
1808,64.058
1809,55.872
1810,57.558
1811,59.591
1812,59.513
1813,61.438
1814,59.378
1815,68.417
1816,66.949
1817,64.841
1818,69.527
1819,74.262
1820,74.818
1821,78.079
1822,76.566
1823,80.039
1824,79.455
1825,80.978
1826,90.542
1827,91.867
1828,99.095
1829,95.980
1830,93.534
1831,104.616
1832,109.743
1833,111.261
1834,110.536
1835,111.245
1836,120.474
1837,119.752
1838,131.105
1839,132.816
1840,135.492
1841,145.203
1842,142.139
1843,144.671
1844,144.362
1845,142.956
1846,143.858
1847,141.006
1848,155.473
1849,157.454
1850,157.962
1851,158.138
1852,157.670
1853,145.136
1854,146.250
1855,140.524
1856,136.193
1857,128.753
1858,122.771
1859,134.377
1860,123.309
1861,114.816
1862,119.602
1863,107.610
1864,118.568
1865,111.383
1866,109.022
1867,109.864
1868,93.739
1869,95.444
1870,97.965
1871,93.345
1872,85.908
1873,81.427
1874,76.750
1875,76.889
1876,81.835
1877,89.509
1878,81.459
1879,86.617
1880,81.327
1881,82.492
1882,80.609
1883,78.371
1884,82.245
1885,81.439
1886,79.830
1887,80.509
1888,86.477
1889,84.327
1890,94.055
1891,96.444
1892,97.095
1893,98.795
1894,104.384
1895,108.439
1896,109.961
1897,117.314
1898,115.653
1899,112.217
1900,113.995
1901,114.485
1902,115.667
1903,114.467
1904,117.644
1905,119.382
1906,119.776
1907,122.559
1908,124.156
1909,122.395
1910,116.127
1911,117.311
1912,127.995
1913,119.702
1914,111.517
1915,112.877
1916,107.913
1917,109.543
1918,99.822
1919,104.833
1920,98.640
1921,99.382
1922,103.813
1923,91.972
1924,90.945
1925,90.667
1926,90.069
1927,89.140
1928,87.609
1929,86.460
1930,88.680
1931,85.991
1932,86.878
1933,92.249
1934,89.989
1935,79.151
1936,79.951
1937,83.174
1938,83.746
1939,82.431
1940,82.202
1941,84.701
1942,91.185
1943,99.916
1944,99.408
1945,99.591
1946,105.644
1947,111.299
1948,108.955
1949,117.959
1950,114.619
1951,118.580
1952,124.966
1953,131.304
1954,131.732
1955,128.359
1956,132.835
1957,134.419
1958,135.724
1959,142.459
1960,153.110
1961,142.878
1962,133.269
1963,136.874
1964,139.336
1965,137.282
1966,132.815
1967,127.707
1968,124.407
1969,124.639
1970,117.695
1971,109.400
1972,102.119
1973,93.207
1974,93.109
1975,91.789
1976,82.671
1977,85.002
1978,79.142
1979,79.369
1980,78.922
1981,77.715
1982,74.817
1983,75.510
1984,79.678
1985,70.063
1986,65.143
1987,69.672
1988,67.846
1989,63.719
1990,64.125
1991,66.168
1992,63.551
1993,63.923
1994,54.370
1995,60.192
1996,59.948
1997,55.883
1998,59.161
1999,59.997
2000,57.522
2001,57.910
2002,57.166
2003,52.712
2004,67.158
2005,63.032
2006,63.613
2007,61.585
2008,61.262
2009,67.373
2010,67.785
2011,70.694
2012,68.482
2013,68.781
2014,78.976
2015,69.085
2016,74.246
2017,79.047
2018,80.302
2019,85.041
2020,79.137
2021,78.523
2022,85.822
2023,89.856
2024,94.225
2025,89.208
2026,94.880
2027,102.347
2028,106.376
2029,106.087
2030,105.231
2031,104.523
2032,118.204
2033,114.674
2034,112.430
2035,119.161
2036,123.578
2037,120.544
2038,128.778
2039,132.712
2040,135.898
2041,132.299
2042,127.071
2043,133.263
2044,132.889
2045,126.856
2046,129.545
2047,131.438
2048,132.547
2049,125.364
2050,119.515
2051,108.509
2052,112.085
2053,104.310
2054,95.469
2055,99.090
2056,99.503
2057,97.609
2058,91.791
2059,84.485
2060,80.498
2061,82.699
2062,78.854
2063,74.286
2064,79.286
2065,76.218
2066,72.798
2067,77.257
2068,80.269
2069,76.742
2070,78.809
2071,79.929
2072,77.043
2073,84.977
2074,88.409
2075,93.301
2076,93.199
2077,100.222
2078,101.654
2079,111.406
2080,109.041
2081,109.409
2082,119.832
2083,114.729
2084,113.425
2085,112.276
2086,117.174
2087,111.841
2088,108.821
2089,101.649
2090,99.752
2091,100.155
2092,99.857
2093,97.647
2094,94.664
2095,87.814
2096,80.182
2097,83.667
2098,79.761
2099,80.770
2100,81.270
2101,80.310
2102,80.671
2103,74.779
2104,77.512
2105,79.283
2106,78.197
2107,83.128
2108,81.136
2109,78.565
2110,92.983
2111,96.368
2112,91.135
2113,95.279
2114,97.946
2115,104.205
2116,105.655
2117,107.653
2118,115.922
2119,110.942
2120,115.185
2121,131.481
2122,139.222
2123,124.781
2124,134.949
2125,135.378
2126,132.146
2127,136.587
2128,135.240
2129,129.329
2130,132.563
2131,123.901
2132,117.844
2133,111.380
2134,108.486
2135,104.880
2136,99.991
2137,96.187
2138,90.345
