X,Y
2126,431.093
2127,441.703
2128,435.063
2129,432.259
2130,426.822
2131,412.735
2132,408.680
2133,425.010
2134,416.589
2135,412.689
2136,411.429
2137,409.623
2138,421.911
2139,419.699
2140,411.660
2141,410.065
2142,415.708
2143,414.885
2144,405.789
2145,419.648
2146,413.580
2147,422.379
2148,392.588
2149,415.953
2150,406.464
2151,400.237
2152,401.481
2153,407.489
2154,404.723
2155,400.797
2156,394.174
2157,400.447
2158,403.325
2159,410.545
2160,403.173
2161,392.503
2162,398.340
2163,385.838
2164,384.010
2165,399.845
2166,405.551
2167,396.796
2168,397.846
2169,397.559
2170,409.198
2171,386.302
2172,386.261
2173,399.185
2174,390.661
2175,375.913
2176,393.296
2177,395.439
2178,404.637
2179,399.425
2180,404.991
2181,396.646
2182,394.838
2183,398.919
2184,404.177
2185,388.204
2186,403.670
2187,399.814
2188,397.604
2189,405.990
2190,401.734
2191,387.798
2192,390.133
2193,407.500
2194,400.404
2195,390.798
2196,400.615
2197,397.569
2198,407.889
2199,402.649
2200,404.137
2201,415.357
2202,411.333
2203,424.570
2204,420.333
2205,422.936
2206,416.908
2207,413.738
2208,412.042
2209,421.036
2210,425.590
2211,427.980
2212,429.005
2213,431.275
2214,433.657
2215,427.818
2216,423.552
2217,424.258
2218,425.371
2219,419.439
2220,443.189
2221,443.575
2222,432.475
2223,426.603
2224,422.859
2225,433.484
2226,441.078
2227,451.533
2228,434.070
2229,436.817
2230,457.673
2231,454.372
2232,441.821
2233,466.603
2234,457.256
2235,450.537
2236,445.187
2237,438.798
2238,455.060
2239,452.699
2240,450.769
2241,454.574
2242,461.694
2243,451.356
2244,439.339
2245,438.589
2246,429.835
2247,435.785
2248,428.465
2249,435.704
2250,442.421
2251,435.635
2252,433.354
2253,433.903
2254,456.189
2255,445.147
2256,440.878
2257,461.459
2258,452.970
2259,451.008
2260,430.314
2261,442.756
2262,444.203
2263,433.920
2264,437.218
2265,449.111
2266,439.601
2267,443.129
2268,444.117
2269,451.639
2270,443.103
2271,447.176
2272,445.193
2273,442.345
2274,436.333
2275,437.561
2276,418.873
2277,419.711
2278,429.298
2279,429.599
2280,425.465
2281,406.753
2282,436.161
2283,432.858
2284,440.044
2285,428.656
2286,418.523
2287,424.245
2288,417.620
2289,423.083
2290,444.345
2291,458.453
2292,427.461
2293,447.294
2294,431.381
2295,441.540
2296,431.197
2297,443.698
2298,445.312
2299,454.609
2300,461.677
2301,455.500
2302,460.118
2303,462.464
2304,449.057
2305,443.453
2306,454.956
2307,460.372
2308,475.657
2309,467.816
2310,478.336
2311,488.155
2312,480.485
2313,473.353
2314,487.072
2315,493.218
2316,500.244
2317,508.164
2318,500.644
2319,508.897
2320,518.139
2321,519.689
2322,554.737
2323,544.753
2324,530.981
2325,559.697
2326,560.881
2327,559.033
2328,559.859
2329,580.876
2330,601.889
2331,592.240
2332,602.527
2333,614.910
2334,599.346
2335,601.851
2336,611.072
2337,638.575
2338,646.613
2339,639.359
2340,660.428
2341,671.380
2342,673.098
2343,679.261
2344,707.606
2345,698.622
2346,701.606
2347,711.148
2348,718.333
2349,744.912
2350,728.287
2351,727.202
2352,735.061
2353,751.473
2354,767.688
2355,760.193
2356,766.279
2357,767.676
2358,771.737
2359,759.751
2360,787.016
2361,762.883
2362,772.403
2363,756.797
2364,748.115
2365,759.960
2366,775.483
2367,758.860
2368,762.290
2369,742.080
2370,756.790
2371,744.347
2372,763.695
2373,761.494
2374,757.288
2375,755.134
2376,740.492
2377,735.117
2378,711.715
2379,715.889
2380,701.800
2381,713.637
2382,699.824
2383,686.621
2384,671.750
2385,685.432
2386,656.796
2387,645.787
2388,626.735
2389,587.613
2390,593.900
2391,584.740
2392,560.444
2393,546.883
2394,512.291
2395,500.305
2396,482.765
2397,459.993
2398,437.703
2399,436.458
2400,431.194
2401,423.646
2402,411.189
2403,411.304
2404,411.355
2405,399.376
2406,391.321
2407,379.663
2408,381.381
2409,386.607
2410,381.332
2411,357.135
2412,370.707
2413,376.723
2414,376.711
2415,365.300
2416,358.186
2417,371.134
2418,369.450
2419,363.428
2420,363.803
2421,359.819
2422,348.458
2423,347.601
2424,347.355
2425,357.309
2426,340.967
2427,349.346
2428,354.921
2429,346.415
2430,345.999
2431,355.913
2432,353.595
2433,355.046
2434,334.836
2435,337.327
2436,330.315
2437,333.381
2438,349.792
2439,343.136
2440,343.774
2441,342.946
2442,342.260
2443,343.564
2444,334.521
2445,342.109
2446,327.025
2447,332.968
2448,336.595
2449,344.004
2450,333.357
2451,335.054
2452,329.867
2453,339.816
2454,340.901
2455,340.275
2456,350.008
2457,341.848
2458,353.540
2459,360.562
2460,351.321
2461,362.570
2462,369.982
2463,369.878
2464,364.901
2465,334.567
2466,354.288
2467,355.039
2468,371.922
2469,378.140
2470,368.334
2471,347.970
2472,365.665
2473,372.359
2474,387.120
2475,373.974
2476,371.000
2477,370.842
2478,370.771
2479,365.967
2480,368.625
2481,371.003
2482,364.072
2483,388.752
2484,377.195
2485,383.236
2486,376.371
2487,382.357
2488,376.491
2489,382.811
2490,386.841
2491,380.775
2492,375.119
2493,389.645
2494,376.467
2495,362.019
2496,376.021
2497,393.579
2498,393.849
2499,376.919
2500,385.061
2501,373.227
2502,382.401
2503,379.690
2504,379.924
2505,393.354
2506,387.598
2507,400.383
2508,393.876
2509,384.486
2510,394.343
2511,392.897
2512,388.109
2513,390.235
2514,379.533
2515,396.277
2516,388.879
2517,381.591
2518,387.042
2519,381.042
2520,373.074
2521,367.971
2522,371.667
2523,375.750
2524,378.941
2525,379.909
2526,383.586
2527,374.444
2528,364.886
2529,370.030
2530,366.704
2531,365.395
2532,369.647
2533,380.948
2534,368.122
2535,371.095
2536,366.522
2537,387.301
2538,388.821
2539,387.369
2540,382.116
2541,385.003
2542,382.100
2543,385.905
2544,398.898
2545,408.148
2546,403.051
2547,404.040
2548,415.482
2549,408.535
2550,436.892
2551,421.603
2552,432.313
2553,442.985
2554,452.236
2555,456.454
2556,457.242
2557,457.311
2558,452.014
2559,463.863
2560,480.530
2561,491.669
2562,494.767
2563,523.002
2564,505.831
2565,509.341
2566,543.534
2567,519.331
2568,542.283
2569,555.047
2570,559.632
2571,572.057
2572,585.171
2573,603.637
2574,594.338
2575,604.296
2576,607.794
2577,585.375
2578,624.872
2579,648.444
2580,652.872
2581,661.434
2582,664.784
2583,666.545
2584,670.151
2585,674.297
2586,656.516
2587,658.935
2588,663.294
2589,671.753
2590,678.213
2591,658.283
2592,666.117
2593,667.504
2594,671.522
2595,673.097
2596,685.177
2597,697.420
2598,682.284
2599,666.665
2600,690.810
2601,685.473
2602,678.107
2603,702.786
2604,693.054
2605,662.178
2606,655.594
2607,649.519
2608,627.042
2609,628.318
2610,603.030
2611,587.129
2612,578.077
2613,521.774
2614,507.729
2615,521.128
2616,503.484
2617,471.090
2618,471.515
2619,448.637
2620,451.728
2621,450.374
2622,431.547
2623,426.367
2624,426.845
2625,411.305
2626,393.861
2627,395.133
2628,378.325
2629,390.074
2630,376.420
2631,355.455
2632,361.344
2633,365.361
2634,370.550
2635,359.394
2636,349.805
2637,350.033
2638,357.082
2639,353.211
2640,350.687
2641,351.351
2642,350.519
2643,343.091
2644,340.530
2645,339.567
2646,340.676
2647,348.558
2648,342.542
2649,343.934
2650,354.622
2651,352.385
2652,353.259
2653,351.025
2654,341.323
2655,337.263
2656,354.527
2657,346.873
2658,327.925
2659,324.976
2660,329.993
2661,350.570
2662,347.474
2663,337.745
2664,334.101
2665,336.996
2666,354.664
2667,336.822
2668,338.622
2669,345.275
2670,342.992
2671,337.869
2672,334.449
2673,341.144
2674,336.558
2675,358.908
2676,351.225
2677,345.758
2678,343.552
2679,337.532
2680,326.710
2681,347.316
2682,354.029
2683,348.137
2684,358.763
2685,368.272
2686,368.672
2687,360.408
2688,380.867
2689,370.219
2690,361.515
2691,370.205
2692,371.627
2693,378.237
2694,382.383
2695,379.938
2696,370.899
2697,381.888
2698,372.059
2699,373.138
2700,365.392
2701,356.515
2702,372.320
2703,372.539
2704,386.181
2705,378.851
2706,374.417
2707,367.440
2708,375.560
2709,373.657
2710,367.022
2711,364.657
2712,368.931
2713,361.858
2714,353.260
2715,340.750
2716,362.589
2717,361.852
2718,350.193
2719,340.029
2720,347.902
2721,360.863
2722,358.105
2723,352.772
2724,353.550
2725,367.117
2726,364.713
2727,355.910
2728,358.355
2729,366.896
2730,363.852
2731,348.137
2732,356.509
2733,356.260
2734,386.738
2735,376.990
2736,366.132
2737,380.819
2738,398.468
2739,388.818
2740,393.520
2741,407.417
2742,413.403
2743,425.464
2744,436.105
2745,430.083
2746,447.372
2747,455.654
2748,465.395
2749,477.459
2750,463.479
2751,488.227
2752,502.903
2753,522.316
2754,532.382
2755,541.893
2756,547.137
2757,553.356
2758,571.753
2759,580.440
2760,583.207
2761,599.679
2762,601.962
2763,626.626
2764,609.720
2765,641.161
2766,652.653
2767,646.773
2768,663.812
2769,662.859
2770,663.955
2771,677.071
2772,693.868
2773,715.079
2774,734.076
2775,721.832
2776,713.006
2777,744.975
2778,722.982
2779,721.176
2780,718.033
2781,727.773
2782,731.965
2783,709.891
2784,694.492
2785,696.087
2786,676.582
2787,674.261
2788,662.960
2789,649.863
2790,656.071
2791,617.677
2792,598.187
2793,592.806
2794,586.767
2795,559.910
2796,568.203
2797,527.374
2798,522.762
2799,498.325
2800,472.217
2801,480.368
2802,477.825
2803,466.668
2804,426.638
2805,438.104
2806,423.948
2807,414.592
2808,402.175
2809,391.381
2810,383.638
2811,388.193
2812,389.597
2813,375.529
2814,363.199
2815,350.970
2816,347.488
2817,358.331
2818,358.727
2819,355.707
2820,350.743
2821,340.101
2822,347.809
2823,343.371
2824,330.126
2825,327.639
2826,322.542
2827,330.448
2828,328.695
2829,329.332
2830,323.663
2831,326.799
2832,319.885
2833,323.970
2834,318.920
2835,319.905
2836,324.267
2837,320.371
2838,317.965
2839,329.072
2840,339.024
2841,323.625
2842,321.647
2843,325.045
2844,313.792
2845,331.667
2846,329.336
2847,328.077
2848,338.464
2849,334.723
2850,338.529
2851,350.311
2852,348.083
2853,333.029
2854,344.756
2855,350.885
2856,331.039
2857,360.675
2858,359.111
2859,366.545
2860,358.560
2861,355.014
2862,373.002
2863,377.713
2864,374.799
2865,371.994
2866,392.723
2867,385.570
2868,370.236
2869,374.559
2870,373.742
2871,368.215
2872,362.895
2873,374.823
2874,373.182
2875,382.565
2876,367.148
2877,361.955
2878,361.512
2879,362.686
2880,356.764
2881,364.943
2882,363.625
2883,357.441
2884,356.741
2885,365.059
2886,370.773
2887,364.663
2888,354.973
2889,349.841
2890,346.764
2891,342.281
2892,352.401
2893,354.270
2894,351.546
2895,349.602
2896,356.281
2897,342.555
2898,362.118
2899,359.319
2900,359.712
2901,363.770
2902,377.565
2903,380.047
2904,381.044
2905,374.443
2906,393.305
2907,413.171
2908,413.377
2909,417.955
2910,427.518
2911,429.213
2912,443.627
2913,461.414
2914,476.211
2915,478.583
2916,508.547
2917,502.807
2918,507.467
2919,519.081
2920,530.169
2921,532.569
2922,540.039
2923,557.009
2924,596.000
