X,Y
2140,219.103
2141,191.604
2142,179.668
2143,182.345
2144,163.981
2145,157.641
2146,162.750
2147,156.783
2148,150.983
2149,150.309
2150,145.021
2151,144.881
2152,141.857
2153,143.444
2154,141.789
2155,136.562
2156,123.640
2157,123.738
2158,122.167
2159,117.141
2160,117.501
2161,114.739
2162,106.716
2163,109.446
2164,105.044
2165,107.248
2166,104.804
2167,104.343
2168,99.909
2169,101.066
2170,96.819
2171,103.522
2172,98.886
2173,96.074
2174,98.899
2175,95.581
2176,90.854
2177,90.000
2178,86.520
2179,90.224
2180,90.821
2181,86.661
2182,87.491
2183,83.291
2184,87.854
2185,82.036
2186,82.402
2187,82.545
2188,78.685
2189,79.495
2190,85.912
2191,82.801
2192,84.531
2193,82.879
2194,85.416
2195,84.226
2196,78.076
2197,76.548
2198,69.525
2199,73.294
2200,75.153
2201,78.533
2202,78.556
2203,75.429
2204,77.603
2205,77.632
2206,79.316
2207,75.341
2208,76.335
2209,78.485
2210,78.182
2211,73.837
2212,74.663
2213,79.343
2214,77.025
2215,83.377
2216,75.907
2217,75.344
2218,79.188
2219,77.361
2220,84.839
2221,77.257
2222,73.577
2223,80.981
2224,77.462
2225,78.574
2226,82.811
2227,80.423
2228,85.224
2229,80.764
2230,79.091
2231,76.499
2232,82.538
2233,75.085
2234,76.251
2235,74.121
2236,77.829
2237,75.749
2238,78.808
2239,78.238
2240,82.456
2241,79.569
2242,71.469
2243,80.925
2244,79.689
2245,81.482
2246,82.463
2247,80.406
2248,77.283
2249,84.408
2250,84.371
2251,88.267
2252,86.341
2253,87.477
2254,90.618
2255,83.812
2256,85.962
2257,87.558
2258,87.315
2259,83.714
2260,84.882
2261,82.918
2262,80.571
2263,80.878
2264,84.686
2265,86.012
2266,89.429
2267,87.479
2268,91.294
2269,84.476
2270,82.250
2271,83.323
2272,86.107
2273,90.975
2274,96.459
2275,96.174
2276,93.236
2277,88.202
2278,96.172
2279,91.961
2280,93.321
2281,90.759
2282,95.173
2283,96.031
2284,93.613
2285,101.493
2286,103.044
2287,100.335
2288,105.552
2289,100.237
2290,101.521
2291,105.284
2292,108.486
2293,99.153
2294,108.240
2295,110.925
2296,109.284
2297,103.330
2298,105.709
2299,100.247
2300,107.461
2301,106.191
2302,114.707
2303,104.632
2304,108.817
2305,106.021
2306,113.622
2307,109.392
2308,104.091
2309,101.284
2310,104.895
2311,107.087
2312,105.703
2313,104.462
2314,91.560
2315,98.013
2316,96.637
2317,99.239
2318,102.039
2319,93.079
2320,90.070
2321,93.389
2322,92.700
2323,92.141
2324,91.872
2325,91.283
2326,96.402
2327,95.595
2328,94.541
2329,93.144
2330,88.341
2331,81.660
2332,86.262
2333,86.386
2334,84.458
2335,83.027
2336,80.192
2337,80.162
2338,83.089
2339,84.902
2340,82.402
2341,76.938
2342,84.675
2343,81.388
2344,78.271
2345,81.317
2346,75.565
2347,79.619
2348,75.747
2349,74.958
2350,75.151
2351,77.596
2352,78.890
2353,80.539
2354,77.201
2355,77.111
2356,78.742
2357,78.121
2358,75.496
2359,73.925
2360,75.849
2361,71.120
2362,76.474
2363,72.792
2364,72.687
2365,81.649
2366,75.245
2367,77.614
2368,79.819
2369,77.633
2370,82.263
2371,86.786
2372,83.587
2373,90.904
2374,85.813
2375,83.888
2376,84.186
2377,91.847
2378,90.603
2379,85.210
2380,89.150
2381,91.337
2382,90.947
2383,94.155
2384,99.091
2385,111.982
2386,99.024
2387,102.838
2388,108.944
2389,119.499
2390,121.007
2391,124.687
2392,129.231
2393,131.292
2394,138.111
2395,135.643
2396,146.794
2397,169.184
2398,156.309
2399,165.895
2400,171.619
2401,169.255
2402,165.179
2403,172.070
2404,187.813
2405,196.003
2406,187.596
2407,195.156
2408,213.151
2409,226.697
2410,226.060
2411,236.502
2412,252.430
2413,263.398
2414,264.048
2415,279.790
2416,277.172
2417,275.916
2418,288.999
2419,295.743
2420,304.087
2421,305.899
2422,301.367
2423,301.504
2424,303.986
2425,304.309
2426,305.069
2427,297.843
2428,296.876
2429,300.424
2430,282.899
2431,272.782
2432,256.521
2433,246.252
2434,237.771
2435,221.689
2436,200.408
2437,184.270
2438,177.189
2439,165.918
2440,152.101
2441,143.162
2442,144.359
2443,137.635
2444,144.956
2445,138.719
2446,135.644
2447,131.568
2448,125.534
2449,125.741
2450,115.835
2451,104.491
2452,101.818
2453,105.159
2454,95.411
2455,92.760
2456,97.395
2457,99.217
2458,91.094
2459,90.091
2460,87.158
2461,87.738
2462,84.574
2463,84.484
2464,83.175
2465,75.623
2466,80.122
2467,78.056
2468,75.256
2469,75.689
2470,77.294
2471,75.282
2472,74.263
2473,78.697
2474,72.968
2475,69.984
2476,74.454
2477,68.382
2478,73.209
2479,73.216
2480,72.098
2481,78.962
2482,71.037
2483,68.603
2484,67.056
2485,65.709
2486,67.765
2487,62.244
2488,64.707
2489,64.129
2490,74.497
2491,74.202
2492,65.017
2493,72.618
2494,68.710
2495,71.128
2496,65.035
2497,68.694
2498,62.768
2499,62.225
2500,66.518
2501,61.400
2502,67.957
2503,70.925
2504,70.737
2505,76.450
2506,69.677
2507,67.361
2508,69.697
2509,72.473
2510,75.854
2511,73.812
2512,74.911
2513,76.391
2514,71.093
2515,75.076
2516,75.735
2517,77.066
2518,80.340
2519,80.897
2520,80.674
2521,84.107
2522,79.512
2523,86.824
2524,88.932
2525,87.238
2526,90.352
2527,96.056
2528,100.475
2529,91.545
2530,93.926
2531,93.789
2532,97.468
2533,105.217
2534,96.595
2535,96.124
2536,99.305
2537,105.932
2538,109.425
2539,106.780
2540,106.203
2541,110.754
2542,109.753
2543,108.392
2544,105.544
2545,124.520
2546,120.501
2547,119.565
2548,129.954
2549,113.419
2550,115.500
2551,122.170
2552,118.572
2553,118.934
2554,124.572
2555,117.235
2556,113.537
2557,107.757
2558,115.270
2559,116.534
2560,115.143
2561,108.099
2562,110.685
2563,112.796
2564,114.326
2565,107.888
2566,108.157
2567,95.978
2568,95.731
2569,97.159
2570,98.389
2571,99.427
2572,108.170
2573,91.462
2574,91.893
2575,87.662
2576,82.168
2577,80.643
2578,78.772
2579,78.576
2580,76.649
2581,79.766
2582,79.411
2583,70.486
2584,72.343
2585,74.269
2586,72.010
2587,72.746
2588,78.775
2589,76.647
2590,73.934
2591,75.923
2592,66.562
2593,68.238
2594,74.009
2595,73.699
2596,77.907
2597,77.245
2598,76.635
2599,77.873
2600,82.712
2601,82.202
2602,78.762
2603,80.718
2604,77.794
2605,79.656
2606,79.765
2607,85.664
2608,80.038
2609,86.388
2610,90.578
2611,93.525
2612,97.342
2613,97.084
2614,104.743
2615,108.035
2616,97.414
2617,98.727
2618,103.820
2619,106.759
2620,117.825
2621,123.486
2622,126.118
2623,134.054
2624,141.816
2625,138.605
2626,137.013
2627,143.355
2628,156.970
2629,157.035
2630,167.782
2631,182.873
2632,194.483
2633,200.183
2634,212.431
2635,205.504
2636,228.672
2637,235.094
2638,249.884
2639,261.543
2640,279.338
2641,265.435
2642,276.667
2643,283.670
2644,297.174
2645,298.510
2646,307.620
2647,302.635
2648,283.959
2649,281.064
2650,273.661
2651,257.770
2652,219.213
2653,214.036
2654,204.473
2655,190.770
2656,168.186
2657,167.035
2658,154.516
2659,150.724
2660,148.016
2661,139.786
2662,136.852
2663,123.801
2664,113.753
2665,121.837
2666,117.111
2667,109.869
2668,103.533
2669,99.161
2670,96.450
2671,94.568
2672,91.974
2673,88.819
2674,95.889
2675,90.236
2676,81.271
2677,80.275
2678,84.340
2679,82.974
2680,80.352
2681,81.374
2682,80.985
2683,75.566
2684,74.766
2685,72.631
2686,72.059
2687,70.834
2688,76.429
2689,70.639
2690,69.276
2691,66.340
2692,69.865
2693,71.256
2694,71.227
2695,74.960
2696,70.028
2697,70.422
2698,70.002
2699,66.443
2700,71.369
2701,69.923
2702,68.219
2703,68.263
2704,72.874
2705,70.595
2706,66.040
2707,63.900
2708,72.187
2709,71.710
2710,65.750
2711,67.601
2712,71.709
2713,71.414
2714,71.303
2715,73.827
2716,75.621
2717,76.375
2718,71.557
2719,72.709
2720,74.985
2721,75.697
2722,76.824
2723,73.595
2724,75.265
2725,78.817
2726,79.310
2727,87.974
2728,81.172
2729,81.199
2730,80.685
2731,94.139
2732,89.276
2733,89.049
2734,86.907
2735,93.070
2736,98.698
2737,101.005
2738,102.459
2739,100.181
2740,110.354
2741,109.046
2742,109.099
2743,108.549
2744,110.813
2745,115.498
2746,118.774
2747,115.944
2748,114.737
2749,114.873
2750,116.570
2751,121.115
2752,114.047
2753,108.823
2754,107.236
2755,108.860
2756,105.368
2757,112.326
2758,105.036
2759,98.563
2760,98.678
2761,99.202
2762,103.972
2763,96.463
2764,101.133
2765,98.055
2766,97.608
2767,93.256
2768,88.370
2769,88.609
2770,85.435
2771,77.899
2772,77.591
2773,78.634
2774,83.122
2775,79.457
2776,74.142
2777,73.128
2778,82.775
2779,75.008
2780,77.418
2781,76.787
2782,73.380
2783,78.150
2784,70.394
2785,74.132
2786,79.770
2787,80.465
2788,77.292
2789,79.681
2790,83.381
2791,80.140
2792,77.305
2793,87.905
2794,92.623
2795,90.000
2796,93.039
2797,96.092
2798,101.158
2799,97.511
2800,96.170
2801,98.860
2802,108.821
2803,117.429
2804,118.024
2805,125.671
2806,126.323
2807,129.631
2808,141.679
2809,143.269
2810,155.021
2811,161.585
2812,162.021
2813,181.955
2814,183.863
2815,185.132
2816,201.107
2817,213.118
2818,223.176
2819,238.575
2820,241.981
2821,250.604
2822,271.628
2823,284.333
2824,291.528
2825,304.191
2826,318.427
2827,312.987
2828,306.944
2829,313.151
2830,312.729
2831,291.449
2832,283.304
2833,273.324
2834,248.155
2835,224.134
2836,212.241
2837,201.519
2838,187.131
2839,179.308
2840,165.402
2841,156.337
2842,146.346
2843,130.308
2844,119.811
2845,116.290
2846,108.289
2847,102.605
2848,93.748
2849,88.369
2850,88.406
2851,86.651
2852,87.445
2853,88.996
2854,77.512
2855,85.675
2856,80.511
2857,76.300
2858,74.183
2859,74.446
2860,70.089
2861,74.598
2862,70.254
2863,70.746
2864,72.274
2865,71.486
2866,68.412
2867,66.189
2868,65.291
2869,65.507
2870,65.169
2871,64.762
2872,63.448
2873,64.166
2874,64.397
2875,61.789
2876,62.141
2877,61.081
2878,59.734
2879,64.675
2880,60.836
2881,63.171
2882,65.128
2883,62.654
2884,65.743
2885,71.211
2886,70.830
2887,70.659
2888,62.713
2889,60.150
2890,66.504
2891,71.547
2892,71.894
2893,73.737
2894,75.984
2895,77.558
2896,77.060
2897,78.424
2898,76.394
2899,83.793
2900,89.159
2901,82.391
2902,82.515
2903,88.897
2904,95.322
2905,94.833
2906,97.241
2907,98.318
2908,97.831
2909,98.560
2910,95.669
2911,102.649
2912,106.835
2913,110.410
2914,111.932
2915,116.420
2916,119.278
2917,117.822
2918,115.232
2919,108.845
2920,106.826
2921,112.512
2922,105.189
2923,102.136
2924,107.652
2925,106.124
2926,102.369
2927,103.391
2928,94.507
2929,96.854
2930,96.758
2931,95.102
2932,85.066
2933,89.619
2934,88.664
2935,81.307
2936,85.114
2937,77.390
2938,83.218
2939,78.136
2940,79.592
2941,78.000
