FrameNumber,Spot ID,X,Y,Z,Radius,Orientation (if meaningful),Length (if meaningful), Fit Background (for FIONA), Gaussian Summed Value (for FIONA), Mean Background (FIONA), Summed Value (for FIONA)
1039, 2, 666.093750,841.218750,0.000000, 10.214139, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1039, 3, -11.812500,811.343750,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1039, 4, 1091.031250,235.093750,0.000000, 12.530000, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1040, 0, 1100.875000,582.781250,0.000000, 12.727900, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1040, 1, 955.218750,964.031250,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1040, 2, 666.093750,837.218750,0.000000, 10.214139, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1040, 3, -11.812500,811.343750,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1040, 4, 1091.656250,235.031250,0.000000, 12.530000, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1041, 0, 1100.812500,582.812500,0.000000, 12.727900, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1041, 1, 955.218750,964.031250,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1041, 2, 666.093750,837.218750,0.000000, 10.214139, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1041, 3, -11.812500,811.343750,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1041, 4, 1091.656250,233.031250,0.000000, 12.530000, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1042, 0, 1100.718750,582.312500,0.000000, 12.727900, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1042, 1, 955.218750,964.031250,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1042, 2, 663.500000,833.750000,0.000000, 10.214139, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1042, 3, -11.812500,811.343750,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1042, 4, 1092.000000,234.906250,0.000000, 12.530000, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1043, 0, 1101.375000,582.687500,0.000000, 12.727900, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1043, 1, 955.218750,964.031250,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1043, 2, 660.156250,836.250000,0.000000, 10.214139, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1043, 3, -11.812500,811.343750,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1043, 4, 1092.562500,235.437500,0.000000, 12.530000, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1044, 0, 1100.781250,583.125000,0.000000, 12.727900, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1044, 1, 949.218750,968.031250,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1044, 2, 657.593750,829.750000,0.000000, 10.214139, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1044, 3, -11.812500,811.343750,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1044, 4, 1092.000000,234.906250,0.000000, 12.530000, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1045, 0, 1101.031250,582.781250,0.000000, 12.727900, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1045, 1, 949.218750,968.031250,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1045, 2, 657.281250,829.843750,0.000000, 10.214139, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1045, 3, -11.812500,811.343750,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1045, 4, 1083.500000,235.062500,0.000000, 12.530000, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1046, 0, 1101.500000,582.625000,0.000000, 12.727900, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1046, 1, 949.218750,968.031250,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1046, 2, 661.562500,841.531250,0.000000, 10.214139, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1046, 3, -11.812500,811.343750,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1046, 4, 1083.937500,235.093750,0.000000, 12.530000, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1047, 0, 1101.093750,582.968750,0.000000, 12.727900, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1047, 1, 967.218750,970.031250,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1047, 2, 665.656250,847.343750,0.000000, 10.214139, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1047, 3, -11.812500,811.343750,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1047, 4, 1077.937500,241.093750,0.000000, 12.530000, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1048, 0, 1101.656250,583.187500,0.000000, 12.727900, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1048, 1, 967.218750,970.031250,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1048, 2, 665.656250,843.343750,0.000000, 10.214139, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1048, 3, -11.812500,811.343750,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1048, 4, 1075.937500,241.093750,0.000000, 12.530000, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1049, 0, 1101.187500,583.093750,0.000000, 12.727900, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1049, 1, 967.562500,971.312500,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1049, 2, 667.656250,837.343750,0.000000, 10.214139, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1049, 3, -11.812500,811.343750,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1049, 4, 1071.937500,237.093750,0.000000, 12.530000, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1050, 0, 1101.656250,582.781250,0.000000, 12.727900, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1050, 1, 971.562500,972.312500,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1050, 2, 661.656250,835.343750,0.000000, 10.214139, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1050, 3, -11.812500,811.343750,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1050, 4, 1075.531250,243.500000,0.000000, 12.530000, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1051, 0, 1101.218750,582.812500,0.000000, 12.727900, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1051, 1, 979.562500,962.312500,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1051, 2, 665.656250,835.343750,0.000000, 10.214139, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1051, 3, -11.812500,811.343750,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1051, 4, 1071.531250,237.500000,0.000000, 12.530000, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1052, 0, 1101.406250,582.562500,0.000000, 12.727900, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1052, 1, 987.875000,971.500000,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1052, 2, 665.656250,835.343750,0.000000, 10.214139, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1052, 3, -11.812500,811.343750,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1052, 4, 1071.343750,234.718750,0.000000, 12.530000, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1053, 0, 1100.968750,582.968750,0.000000, 12.727900, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1053, 1, 988.468750,971.156250,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1053, 2, 665.656250,835.343750,0.000000, 10.214139, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1053, 3, -11.812500,811.343750,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1053, 4, 1083.343750,236.718750,0.000000, 12.530000, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1054, 0, 1100.781250,583.062500,0.000000, 12.727900, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1054, 1, 979.250000,963.500000,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1054, 2, 675.375000,835.375000,0.000000, 10.214139, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1054, 3, -11.812500,811.343750,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1054, 4, 1081.343750,234.718750,0.000000, 12.530000, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1055, 0, 1100.718750,582.500000,0.000000, 12.727900, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1055, 1, 981.250000,963.500000,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1055, 2, 675.375000,835.375000,0.000000, 10.214139, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1055, 3, -11.812500,811.343750,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1055, 4, 1081.343750,234.718750,0.000000, 12.530000, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1056, 0, 1101.531250,583.156250,0.000000, 12.727900, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1056, 1, 977.250000,963.500000,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1056, 2, 669.375000,835.375000,0.000000, 10.214139, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1056, 3, -11.812500,811.343750,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1056, 4, 1067.937500,235.093750,0.000000, 12.530000, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1057, 0, 1100.812500,582.968750,0.000000, 12.727900, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1057, 1, 977.250000,963.500000,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1057, 2, 667.375000,835.375000,0.000000, 10.214139, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1057, 3, -11.812500,811.343750,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1057, 4, 1069.937500,235.093750,0.000000, 12.530000, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1058, 0, 1101.125000,583.187500,0.000000, 12.727900, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1058, 1, 975.250000,965.500000,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1058, 2, 661.375000,835.375000,0.000000, 10.214139, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1058, 3, -11.812500,811.343750,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1058, 4, 1069.937500,235.093750,0.000000, 12.530000, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1059, 0, 1100.437500,582.437500,0.000000, 12.727900, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1059, 1, 975.250000,965.500000,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1059, 2, 665.375000,837.375000,0.000000, 10.214139, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1059, 3, -11.812500,811.343750,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1059, 4, 1069.937500,235.093750,0.000000, 12.530000, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1060, 0, 1101.125000,583.281250,0.000000, 12.727900, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1060, 1, 975.250000,965.500000,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1060, 2, 663.500000,841.750000,0.000000, 10.214139, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1060, 3, -11.812500,811.343750,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1060, 4, 1069.937500,233.093750,0.000000, 12.530000, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1061, 0, 1101.500000,582.312500,0.000000, 12.727900, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1061, 1, 985.250000,959.500000,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1061, 2, 656.062500,828.000000,0.000000, 10.214139, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1061, 3, -11.812500,811.343750,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1061, 4, 1075.531250,235.500000,0.000000, 12.530000, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1062, 0, 1100.781250,582.031250,0.000000, 12.727900, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1062, 1, 979.250000,963.500000,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1062, 2, 654.625000,830.625000,0.000000, 10.214139, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1062, 3, -11.812500,811.343750,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1062, 4, 1067.531250,227.500000,0.000000, 12.530000, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1063, 0, 1101.343750,583.187500,0.000000, 12.727900, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1063, 1, 981.250000,963.500000,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1063, 2, 657.812500,831.562500,0.000000, 10.214139, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1063, 3, -11.812500,811.343750,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1063, 4, 1091.531250,227.500000,0.000000, 12.530000, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1064, 0, 1101.125000,583.625000,0.000000, 12.727900, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1064, 1, 985.250000,967.500000,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1064, 2, 654.843750,828.500000,0.000000, 10.214139, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1064, 3, -11.812500,811.343750,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1064, 4, 1083.531250,219.500000,0.000000, 12.530000, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1065, 0, 1101.437500,583.218750,0.000000, 12.727900, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1065, 1, 985.250000,967.500000,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1065, 2, 657.656250,830.000000,0.000000, 10.214139, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1065, 3, -11.812500,811.343750,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1065, 4, 1083.531250,219.500000,0.000000, 12.530000, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1066, 0, 1101.437500,583.187500,0.000000, 12.727900, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1066, 1, 982.625000,959.062500,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1066, 2, 659.562500,833.468750,0.000000, 10.214139, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1066, 3, -11.812500,811.343750,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1066, 4, 1083.531250,219.500000,0.000000, 12.530000, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1067, 0, 1100.937500,583.125000,0.000000, 12.727900, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1067, 1, 982.625000,959.062500,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1067, 2, 660.531250,831.656250,0.000000, 10.214139, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1067, 3, -11.812500,811.343750,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1067, 4, 1079.625000,219.500000,0.000000, 12.530000, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1068, 0, 1101.750000,583.312500,0.000000, 12.727900, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1068, 1, 978.625000,961.062500,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1068, 2, 656.531250,825.093750,0.000000, 10.214139, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1068, 3, -11.812500,811.343750,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1068, 4, 1080.500000,219.562500,0.000000, 12.530000, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1069, 0, 1100.750000,583.000000,0.000000, 12.727900, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1069, 1, 978.625000,961.062500,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1069, 2, 659.468750,832.718750,0.000000, 10.214139, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1069, 3, -11.812500,811.343750,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1069, 4, 1087.531250,219.562500,0.000000, 12.530000, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1070, 0, 1101.218750,582.375000,0.000000, 12.727900, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1070, 1, 978.625000,961.062500,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1070, 2, 664.343750,833.156250,0.000000, 10.214139, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1070, 3, -11.812500,811.343750,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1070, 4, 1087.562500,219.500000,0.000000, 12.530000, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1071, 0, 1101.500000,583.312500,0.000000, 12.727900, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1071, 1, 978.625000,961.062500,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1071, 2, 666.343750,835.156250,0.000000, 10.214139, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1071, 3, -11.812500,811.343750,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1071, 4, 1083.812500,219.437500,0.000000, 12.530000, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1072, 0, 1101.343750,583.250000,0.000000, 12.727900, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1072, 1, 970.625000,961.062500,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1072, 2, 663.500000,833.750000,0.000000, 10.214139, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1072, 3, -11.812500,811.343750,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1072, 4, 1083.593750,225.375000,0.000000, 12.530000, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1073, 0, 1101.437500,583.468750,0.000000, 12.727900, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1073, 1, 962.625000,953.062500,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1073, 2, 659.500000,833.750000,0.000000, 10.214139, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1073, 3, -11.812500,811.343750,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1073, 4, 1092.000000,234.906250,0.000000, 12.530000, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1074, 0, 1101.468750,582.406250,0.000000, 12.727900, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1074, 1, 956.625000,959.062500,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1074, 2, 657.343750,833.281250,0.000000, 10.214139, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1074, 3, -11.812500,811.343750,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1074, 4, 1090.000000,234.906250,0.000000, 12.530000, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1075, 0, 1100.812500,582.937500,0.000000, 12.727900, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1075, 1, 956.625000,959.062500,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1075, 2, 657.281250,829.843750,0.000000, 10.214139, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1075, 3, -11.812500,811.343750,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1075, 4, 1088.968750,235.218750,0.000000, 12.530000, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1076, 0, 1101.656250,583.312500,0.000000, 12.727900, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1076, 1, 956.625000,959.062500,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1076, 2, 657.656250,831.750000,0.000000, 10.214139, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1076, 3, -11.812500,811.343750,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1076, 4, 1084.968750,239.218750,0.000000, 12.530000, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1077, 0, 1101.562500,582.312500,0.000000, 12.727900, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1077, 1, 955.531250,963.500000,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1077, 2, 660.468750,832.718750,0.000000, 10.214139, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1077, 3, -11.812500,811.343750,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1077, 4, 1080.968750,235.218750,0.000000, 12.530000, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1078, 0, 1100.718750,582.906250,0.000000, 12.727900, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1078, 1, 955.531250,963.500000,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1078, 2, 663.531250,833.812500,0.000000, 10.214139, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1078, 3, -11.812500,811.343750,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1078, 4, 1091.562500,238.062500,0.000000, 12.530000, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1079, 0, 1101.281250,583.187500,0.000000, 12.727900, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1079, 1, 953.531250,963.500000,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1079, 2, 665.531250,833.812500,0.000000, 10.214139, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1079, 3, -11.812500,811.343750,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1079, 4, 1098.812500,236.250000,0.000000, 12.530000, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1080, 0, 1101.062500,583.000000,0.000000, 12.727900, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1080, 1, 955.531250,963.500000,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1080, 2, 665.843750,833.500000,0.000000, 10.214139, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1080, 3, -11.812500,811.343750,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1080, 4, 1090.812500,230.250000,0.000000, 12.530000, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1081, 0, 1100.781250,582.812500,0.000000, 12.727900, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1081, 1, 957.531250,959.500000,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1081, 2, 659.562500,832.562500,0.000000, 10.214139, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1081, 3, -11.812500,811.343750,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1081, 4, 1091.375000,234.687500,0.000000, 12.530000, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1082, 0, 1101.343750,582.625000,0.000000, 12.727900, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1082, 1, 955.531250,955.500000,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1082, 2, 675.562500,836.562500,0.000000, 10.214139, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1082, 3, -11.812500,811.343750,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1082, 4, 1091.375000,234.687500,0.000000, 12.530000, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1083, 0, 1101.468750,583.187500,0.000000, 12.727900, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1083, 1, 949.531250,959.500000,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1083, 2, 663.750000,833.750000,0.000000, 10.214139, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1083, 3, -11.812500,811.343750,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1083, 4, 1085.375000,230.687500,0.000000, 12.530000, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1084, 0, 1101.750000,583.343750,0.000000, 12.727900, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1084, 1, 947.531250,955.500000,0.000000, 12.206600, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
1084, 2, 665.750000,835.750000,0.000000, 10.214139, 0.000000,0.000000, 0.000000,0.000000, 0.000000,0.000000
